"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"2262","의원","01_01_02_P","3140000","PHMA119883140033041100013","1988-11-18","","01","영업/정상","13","영업중","","","","","2649-7464","","158-071","서울특별시 양천구 신정1동 1031번지 1호","서울특별시 양천구 중앙로 276 (신정동)","08082","서피부과의원","2017-09-05 18:39:13","I","2018-08-31 23:59:59","의원","186925.884838357","446522.764708979","의원","1","0","0","45.48","114","피부과","","","","0","0","","","0","",
"2263","의원","01_01_02_P","3140000","PHMA119883140033041100014","1988-12-07","","01","영업/정상","13","영업중","","","","","02-2696-5421","","","서울특별시 양천구 신정동 992-1 보성팰리스, 3층 303·304호","서울특별시 양천구 오목로 232, 3층 303호, 304호 (신정동, 보성팰리스)","08022","방소아청소년과의원","2024-06-10 17:07:37","U","2024-06-12 02:40:00","의원","187822.906666898","447060.377699409","의원","1","0","0","97.94","122 113 111 101","내과, 소아청소년과, 이비인후과, 가정의학과","","","","0","0","","","0","",
"2264","의원","01_01_02_P","3140000","PHMA119893140033041100001","1989-02-28","","01","영업/정상","13","영업중","","","","","02-2699-0844","","158-074","서울특별시 양천구 신정4동 900번지 14호","서울특별시 양천구 목동로 201, 3층 (신정동)","07938","정영철피부과의원","2025-04-29 13:43:17","U","2025-05-01 02:40:00","의원","187903.955709963","447135.710268595","의원","2","0","0","65.82","114","피부과","","","","0","0","","","0","",
"2265","의원","01_01_02_P","3140000","PHMA119893140033041100002","1989-03-04","","01","영업/정상","13","영업중","","","","","2690-4875","","","서울특별시 양천구 신월동 931번지 7호","서울특별시 양천구 지양로 77 (신월동)","08037","최인태내과의원","2017-09-05 18:39:13","I","2018-08-31 23:59:59","의원","185178.000183429","446678.359798735","의원","1","0","0","85.25","101","내과","","","","0","0","","","0","",
"2266","의원","01_01_02_P","3140000","PHMA119893140033041100003","1989-03-18","","01","영업/정상","13","영업중","","","","","02-2649-8527","","","","서울특별시 양천구 목동동로 50, 3층 301호 (신정동, 신시가지12단지(아) A상가)","08097","정용선치과의원","2025-04-21 18:54:17","U","2025-04-23 02:40:00","치과의원","187652.903985452","445655.04439912","치과의원","1","0","0","47.25","402 403 406 407 408","구강악안면외과, 치과보철과, 치주과, 치과보존과, 구강내과","","","","0","0","","","0","",
"2267","의원","01_01_02_P","3230000","PHMA120163230034041100008","2016-02-29","","01","영업/정상","13","영업중","","","","","02-568-4955","","","서울특별시 송파구 가락동 36번지","서울특별시 송파구 중대로 193, 2,3,6,7층 (가락동, 주식회사홈캐스트)","05704","대가연마취통증의학과의원","2024-04-02 14:20:11","U","2024-04-04 02:40:00","의원","211053.853517605","444134.571409402","의원","2","9","29","939.88","122 120 116 115 114 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"2268","의원","01_01_02_P","3230000","PHMA120163230034041100009","2016-02-24","","01","영업/정상","13","영업중","","","","","02-424-1075","","","","서울특별시 송파구 올림픽로 145, 3층 (잠실동, 리센츠)","05502","자윤한의원잠실점","2023-10-20 14:20:54","U","2023-10-22 02:40:00","한의원","207624.424720682","445533.439634339","한의원","2","0","0","104","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"2269","의원","01_01_02_P","3230000","PHMA120163230034041100010","2016-03-04","","01","영업/정상","13","영업중","","","","","02-431-2870","","","서울특별시 송파구 장지동 894번지 위례아이파크","서울특별시 송파구 위례광장로 136, D-209,D-210호 (장지동, 위례아이파크)","05852","위례중앙치과의원","2021-05-20 20:43:21","U","2021-05-22 02:40:00","치과의원","212494.327675839","441590.062253247","치과의원","1","0","0","91.1","411 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과","","","","0","0","","","0","",
"2270","의원","01_01_02_P","3230000","PHMA120123230034041100035","2012-07-20","","01","영업/정상","13","영업중","","","","","02-400-2935","","","","서울특별시 송파구 올림픽로 108 (잠실동, 맥스타워 7층)","05557","존스킨한의원","2024-12-19 17:38:40","U","2024-12-21 02:40:00","한의원","207248.404515714","445470.750139552","한의원","2","0","0","203.34","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"2271","의원","01_01_02_P","3230000","PHMA120123230034041100036","2012-07-20","","01","영업/정상","13","영업중","","","","","417-7119","","138-835","서울특별시 송파구 방이동 207번지 11호","서울특별시 송파구 마천로 43 (방이동)","05639","닥터포미의원","2024-04-02 10:24:31","U","2024-04-04 02:40:00","의원","211042.295147166","445201.044729283","의원","1","0","0","151.2","122 101 111 114 108","내과, 성형외과, 소아청소년과, 피부과, 가정의학과","","","","0","0","","","0","",
"2272","의원","01_01_02_P","3230000","PHMA120123230034041100037","2012-07-25","","01","영업/정상","13","영업중","","","","","02-409-3275","","138-810","서울특별시 송파구 가락2동 167번지 3호 (3층)","서울특별시 송파구 오금로 410 (가락동,(3층))","","이화샘피부과의원","2024-05-24 02:43:26","U","2024-05-26 02:40:00","의원","211907.685267696","443924.875483069","의원","1","0","0","145.8","114","피부과","","","","0","0","","","0","",
"2273","의원","01_01_02_P","3230000","PHMA120123230034041100038","2012-08-01","","01","영업/정상","13","영업중","","","","","02-417-7600","","138-861","서울특별시 송파구 잠실동 184번지 1호 메디시티빌딩 6층","서울특별시 송파구 올림픽로 116 (잠실동, 메디시티빌딩 6층)","05558","잠실연세내과의원","2024-04-01 17:33:16","U","2024-04-03 02:40:00","의원","207309.958050889","445467.870918803","의원","2","0","0","246.16","101","내과","","","","0","0","","","0","",
"2274","의원","01_01_02_P","3230000","PHMA120123230034041100040","2012-08-13","","01","영업/정상","13","영업중","","","","","02-2202-7010","","","","서울특별시 송파구 석촌호수로 220 (석촌동)","05610","발머스한의원","2025-04-25 16:45:33","U","2025-04-27 02:40:00","한의원","208888.2046311","444985.075379112","한의원","1","0","0","148.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"2275","의원","01_01_02_P","3180000","PHMA120023180034041100014","2002-02-27","","01","영업/정상","13","영업중","","","","","02-2636-5775","","150-036","서울특별시 영등포구 영등포동6가 3번지 1호 베스트크리닉빌딩 2층","서울특별시 영등포구 영중로 51-1, 2층 (영등포동6가, 베스트크리닉빌딩)","07251","마리아내과의원","2024-03-28 14:09:21","U","2024-03-30 02:40:00","의원","191497.782018645","446527.65865588","의원","1","0","0","121.28","101 115 108","내과, 성형외과, 비뇨의학과","","","","0","0","","","0","",
"2276","의원","01_01_02_P","3180000","PHMA120023180034041100016","2002-03-02","","01","영업/정상","13","영업중","","","","","02-831-8900","","150-030","서울특별시 영등포구 영등포동 620번지 311호","서울특별시 영등포구 도신로29사길 1, 2층 (영등포동)","07368","웃는아이소아청소년과의원","2023-02-06 09:46:35","U","2023-02-08 02:40:00","의원","191512.384505727","445326.556989877","의원","1","0","0","0","101 111 114 113","내과, 소아청소년과, 이비인후과, 피부과","","","","0","0","","","0","",
"2277","의원","01_01_02_P","3180000","PHMA120023180034041100020","2002-03-13","","01","영업/정상","13","영업중","","","","","02-836-5293","","","서울특별시 영등포구 신길동 4902번지","서울특별시 영등포구 신길로 164 (신길동)","07362","이화한의원","2017-11-06 14:38:22","I","2018-08-31 23:59:59","한의원","192082.666939336","444962.818937611","한의원","1","0","0","46.25","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"2278","의원","01_01_02_P","3180000","PHMA120033180034041100023","2003-04-28","","01","영업/정상","13","영업중","","","","","02-836-0707","","","서울특별시 영등포구 대림동 783번지 1호 대림프라자 303호","서울특별시 영등포구 대림로 247, 303호 (대림동, 대림프라자)","07377","본디올대림한의원","2021-07-22 17:23:23","U","2021-07-24 02:40:00","한의원","190757.023090843","444484.398134559","한의원","1","0","0","88","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"2279","의원","01_01_02_P","3140000","PHMA120013140033041100009","2001-05-23","","01","영업/정상","13","영업중","","","","","2642-5333","","","서울특별시 양천구 목동 610번지 14호","서울특별시 양천구 목동중앙북로 27 (목동)","07946","본이비인후과의원","2017-09-05 18:39:14","I","2018-08-31 23:59:59","의원","188144.220046577","449584.740750439","의원","1","0","0","88.45","113 101 104 111","내과, 외과, 소아청소년과, 이비인후과","","","","0","0","","","0","",
"2280","의원","01_01_02_P","3140000","PHMA120013140033041100010","2001-05-23","","01","영업/정상","13","영업중","","","","","02-2643-5979","","","","서울특별시 양천구 등촌로 26 (목동)","07966","목동서울치과의원","2024-08-19 18:06:23","U","2024-08-21 02:40:00","치과의원","187920.000309636","447790.00708684","치과의원","1","0","0","165","402 403 404 405 406 407 408 409 411 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"2281","의원","01_01_02_P","3140000","PHMA120013140033041100011","2001-06-13","","01","영업/정상","13","영업중","","","","","2655-2883","","","서울특별시 양천구 신정동 314번지","서울특별시 양천구 목동서로 280 (신정동, 목동신시가지아파트8단지)","08012","한사랑의원","2017-09-05 18:39:14","I","2018-08-31 23:59:59","의원","188231.065840178","446607.610784468","의원","1","0","0","82","101","내과","","","","0","0","","","0","",
"2282","의원","01_01_02_P","3140000","PHMA120013140033041100012","2001-07-23","","01","영업/정상","13","영업중","","","","","0226490478","","","서울특별시 양천구 신정동 118번지 20호","서울특별시 양천구 신목로 86, 2층 (신정동)","08009","김&안소아과의원","2023-01-06 08:13:23","U","2023-01-08 02:40:00","의원","188860.887455631","446682.626199308","의원","2","0","0","97.94","111","소아청소년과","","","","0","0","","","0","",
"2283","의원","01_01_02_P","3140000","PHMA120013140033041100013","2001-08-17","","01","영업/정상","13","영업중","","","","","2646-8257","","158-861","서울특별시 양천구 신정동 1026번지 1호 3층","서울특별시 양천구 신월로 338, 3층 (신정동, 원빌딩)","08086","필내과의원","2024-07-12 02:43:16","U","2024-07-14 02:40:00","의원","187415.922905255","446600.184140953","의원","1","0","0","133.97","101 111 113","내과, 소아청소년과, 이비인후과","","","","0","0","","","0","",
"2284","의원","01_01_02_P","3140000","PHMA120013140033041100017","2001-09-10","","01","영업/정상","13","영업중","","","","","02-2625-7528","","","","서울특별시 양천구 신정로11길 62 (신정동, 유광빌딩)","08053","서울이치과의원","2025-01-31 10:02:55","U","2025-02-02 02:40:00","치과의원","185572.760435391","445539.789716155","치과의원","1","0","0","82.17","412 411 409 408 407 406 405 404 403","치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"2285","의원","01_01_02_P","3140000","PHMA120013140033041100019","2001-09-13","","01","영업/정상","13","영업중","","","","","2649-2340","","158-862","서울특별시 양천구 신정동 1051번지 2호","서울특별시 양천구 중앙로34길 6, 2층 (신정동)","08085","김기정한의원","2018-02-01 21:13:17","I","2018-08-31 23:59:59","한의원","187040.565203129","446283.731987701","한의원","1","0","0","83.31","301 304 307 308 305 302 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
